country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Algeria,DZA,05-02-2021,,,,,3217,,,,73,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,06-02-2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,07-02-2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,08-02-2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,09-02-2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,10-02-2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,11-02-2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,12-02-2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,13-02-2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,14-02-2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,15-02-2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,16-02-2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,17-02-2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,18-02-2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,19-02-2021,75000,,,,3748,0.17,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Andorra,AND,25-01-2021,576,576,,,,0.75,0.75,,,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,26-01-2021,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,27-01-2021,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,28-01-2021,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,29-01-2021,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,30-01-2021,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,31-01-2021,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,01-02-2021,1036,1036,,,66,1.34,1.34,,854,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,02-02-2021,,,,,60,,,,777,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,03-02-2021,,,,,55,,,,712,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,04-02-2021,,,,,50,,,,647,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,05-02-2021,,,,,44,,,,569,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,06-02-2021,,,,,39,,,,505,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,07-02-2021,,,,,34,,,,440,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,08-02-2021,,,,,28,,,,362,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,09-02-2021,,,,,28,,,,362,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,10-02-2021,1291,1291,,,28,1.67,1.67,,362,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,11-02-2021,,,,,48,,,,621,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,12-02-2021,1622,1622,,,68,2.1,2.1,,880,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,13-02-2021,,,,,74,,,,958,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,14-02-2021,,,,,81,,,,1048,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,15-02-2021,,,,,87,,,,1126,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,16-02-2021,,,,,94,,,,1217,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,17-02-2021,,,,,100,,,,1294,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,18-02-2021,,,,,87,,,,1126,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,19-02-2021,2141,2141,,,74,2.77,2.77,,958,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,20-02-2021,,,,,71,,,,919,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,21-02-2021,,,,,67,,,,867,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,22-02-2021,,,,,64,,,,828,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,23-02-2021,,,,,60,,,,777,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,24-02-2021,2390,2390,,,57,3.09,3.09,,738,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,25-02-2021,,,,,56,,,,725,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,26-02-2021,2526,,,,55,3.27,,,712,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,27-02-2021,,,,,63,,,,815,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,28-02-2021,,,,,72,,,,932,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,01-03-2021,,,,,80,,,,1035,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,02-03-2021,,,,,89,,,,1152,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,03-03-2021,,,,,97,,,,1255,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,04-03-2021,,,,,103,,,,1333,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,05-03-2021,,,,,108,,,,1398,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,06-03-2021,,,,,108,,,,1398,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,07-03-2021,,,,,108,,,,1398,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,08-03-2021,3611,2439,1172,,108,4.67,3.16,1.52,1398,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,09-03-2021,,,,,186,,,,2407,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,10-03-2021,4914,3650,1264,,264,6.36,4.72,1.64,3417,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,11-03-2021,,,,,347,,,,4491,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,12-03-2021,,,,,430,,,,5565,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,13-03-2021,,,,,513,,,,6639,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,14-03-2021,,,,,596,,,,7714,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,15-03-2021,8363,7098,1265,,679,10.82,9.19,1.64,8788,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,16-03-2021,,,,,619,,,,8011,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,17-03-2021,,,,,559,,,,7235,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,18-03-2021,,,,,493,,,,6381,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,19-03-2021,9288,,,,428,12.02,,,5539,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,20-03-2021,,,,,357,,,,4620,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,21-03-2021,,,,,287,,,,3714,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,22-03-2021,,,,,217,,,,2809,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,23-03-2021,,,,,212,,,,2744,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,24-03-2021,,,,,207,,,,2679,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,25-03-2021,,,,,202,,,,2614,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,26-03-2021,,,,,197,,,,2550,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,27-03-2021,,,,,197,,,,2550,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,28-03-2021,,,,,197,,,,2550,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,29-03-2021,,,,,197,,,,2550,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,30-03-2021,,,,,197,,,,2550,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,31-03-2021,,,,,197,,,,2550,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,01-04-2021,,,,,197,,,,2550,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,02-04-2021,,,,,197,,,,2550,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,03-04-2021,,,,,197,,,,2550,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Andorra,AND,04-04-2021,12440,,,,197,16.1,,,2550,Pfizer/BioNTech,Government of Andorra,https://twitter.com/GovernAndorra/status/1378732225571749892?s=20
Angola,AGO,01-03-2021,0,0,,,,0,0,,,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,02-03-2021,,,,,881,,,,27,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,03-03-2021,,,,,881,,,,27,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,04-03-2021,,,,,881,,,,27,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,05-03-2021,,,,,881,,,,27,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,06-03-2021,,,,,881,,,,27,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,07-03-2021,,,,,881,,,,27,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,08-03-2021,6169,6169,,,881,0.02,0.02,,27,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,09-03-2021,,,,,1367,,,,42,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,10-03-2021,,,,,1853,,,,56,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,11-03-2021,,,,,2339,,,,71,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,12-03-2021,,,,,2825,,,,86,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,13-03-2021,,,,,3311,,,,101,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,14-03-2021,,,,,3797,,,,116,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,15-03-2021,,,,,4283,,,,130,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,16-03-2021,,,,,4283,,,,130,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,17-03-2021,,,,,4283,,,,130,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,18-03-2021,49000,49000,,,4283,0.15,0.15,,130,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,19-03-2021,,,,,4577,,,,139,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,20-03-2021,,,,,4870,,,,148,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,21-03-2021,,,,,5163,,,,157,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,22-03-2021,,,,,5457,,,,166,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,23-03-2021,,,,,5750,,,,175,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,24-03-2021,87022,87022,,,6044,0.26,0.26,,184,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,25-03-2021,,,,,6681,,,,203,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,26-03-2021,,,,,7025,,,,214,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,27-03-2021,,,,,7369,,,,224,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,28-03-2021,,,,,7713,,,,235,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,29-03-2021,130750,130750,,,8057,0.4,0.4,,245,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,30-03-2021,,,,,8060,,,,245,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,31-03-2021,,,,,8062,,,,245,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,01-04-2021,,,,,7720,,,,235,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,02-04-2021,,,,,7379,,,,225,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,03-04-2021,,,,,7037,,,,214,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,04-04-2021,,,,,6695,,,,204,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,05-04-2021,,,,,6354,,,,193,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Angola,AGO,06-04-2021,181578,181578,,,6354,0.55,0.55,,193,Oxford/AstraZeneca,Ministry of Health,https://africa.cgtn.com/2021/04/06/covid-19-vaccinations-in-angola-surpass-180000-mark/
Anguilla,AIA,04-02-2021,0,0,,,,0,0,,,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1416076468746925?__cft__[0]=AZUg69IJENUHboczW8qOAnM__Hiwo_LW-XjrnGc-LFhs9cKDdCt68zfDDaLBDKbZ8oy_EmlCWrdoZ_JHIhLgcjYC245vzoi4Xr2nLO2lPczTYfS9KmygmqYNXYxAHMs6MstvEvuflHR3FuntLl_03dNV&__tn__=%2CO%2CP-R
Anguilla,AIA,05-02-2021,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1416076468746925?__cft__[0]=AZUg69IJENUHboczW8qOAnM__Hiwo_LW-XjrnGc-LFhs9cKDdCt68zfDDaLBDKbZ8oy_EmlCWrdoZ_JHIhLgcjYC245vzoi4Xr2nLO2lPczTYfS9KmygmqYNXYxAHMs6MstvEvuflHR3FuntLl_03dNV&__tn__=%2CO%2CP-R
